dataset,item_id_hash,model,cache_key,reconciliation_class,retry_count,paid_api_calls_for_item_model,parse_status,scalar_difficulty,pilot_cache_import,cache_hit,primary_table_eligible
xes3g5m,056ff225f2695c61dd7069cd2dbabb78bd350d430c8d99108fb63047f399dd8b,gpt-5.4,,new_primary_first_pass,0,1,valid,0.34,False,False,True
xes3g5m,87c66972abc4fec243f214109cdb62f1b122fcdc90f5fcfa3766230922cd6822,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.6,False,False,True
xes3g5m,87c66972abc4fec243f214109cdb62f1b122fcdc90f5fcfa3766230922cd6822,gpt-5.4,,new_primary_first_pass,0,1,valid,0.18,False,False,True
xes3g5m,80033c002204aff9c340584184a85ce13b9fccfdcf4178c298c7316f265fa576,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.7,False,False,True
xes3g5m,80033c002204aff9c340584184a85ce13b9fccfdcf4178c298c7316f265fa576,gpt-5.4,,new_primary_first_pass,0,1,valid,0.18,False,False,True
xes3g5m,92b950378112cd5d8bca42d23865f6d1779c5f6d2583fd82269c248cb3de8777,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.4,False,False,True
xes3g5m,92b950378112cd5d8bca42d23865f6d1779c5f6d2583fd82269c248cb3de8777,gpt-5.4,,new_primary_first_pass,0,1,valid,0.18,False,False,True
xes3g5m,f7acd15204384ef1bca5530b166da6c5903ce7983e5530aec4b9f35d9791a72f,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.2,False,False,True
xes3g5m,f7acd15204384ef1bca5530b166da6c5903ce7983e5530aec4b9f35d9791a72f,gpt-5.4,,new_primary_first_pass,0,1,valid,0.1,False,False,True
xes3g5m,4685dd8d57b5462319db56ea5004d653cf1f1d73e1022ebb96c2baac1b770502,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.6,False,False,True
xes3g5m,4685dd8d57b5462319db56ea5004d653cf1f1d73e1022ebb96c2baac1b770502,gpt-5.4,,new_primary_first_pass,0,1,valid,0.42,False,False,True
xes3g5m,cf2320dd1848610f085a40402f41a41cd0bfac919cd8c4842dc391482ddd8838,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.8,False,False,True
xes3g5m,cf2320dd1848610f085a40402f41a41cd0bfac919cd8c4842dc391482ddd8838,gpt-5.4,,new_primary_first_pass,0,1,valid,0.78,False,False,True
xes3g5m,b13cb9b9dbd2ce54f40d3f43527565782958599075b94a42043701ba68534e31,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.6,False,False,True
xes3g5m,b13cb9b9dbd2ce54f40d3f43527565782958599075b94a42043701ba68534e31,gpt-5.4,,new_primary_first_pass,0,1,valid,0.3,False,False,True
xes3g5m,d8b31ccf88f790e3452a22b04a7783937c606e525321f0edacfdae944e37f22c,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.6,False,False,True
xes3g5m,d8b31ccf88f790e3452a22b04a7783937c606e525321f0edacfdae944e37f22c,gpt-5.4,,new_primary_first_pass,0,1,valid,0.18,False,False,True
xes3g5m,f615a58741706607e25df251c79d4b39aef6962cb91782d1a0b4770681ccd42b,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.6,False,False,True
xes3g5m,f615a58741706607e25df251c79d4b39aef6962cb91782d1a0b4770681ccd42b,gpt-5.4,,new_primary_first_pass,0,1,valid,0.18,False,False,True
xes3g5m,15e29416fb47ec9768f7dcb72e26c8174bc607833bd6748f4ef32df27a895c98,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.6,False,False,True
xes3g5m,15e29416fb47ec9768f7dcb72e26c8174bc607833bd6748f4ef32df27a895c98,gpt-5.4,,new_primary_first_pass,0,1,valid,0.2,False,False,True
xes3g5m,04b1b42eb864abb31df2f9d107699e03f7fe1e153da69d04b83f2b399940d68a,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.3,False,False,True
xes3g5m,04b1b42eb864abb31df2f9d107699e03f7fe1e153da69d04b83f2b399940d68a,gpt-5.4,,new_primary_first_pass,0,1,valid,0.1,False,False,True
xes3g5m,161f96c4b1eded06d5d4f6cd7da9306dc20dba9ec0285216f4a95e344851bbf3,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.6,False,False,True
xes3g5m,161f96c4b1eded06d5d4f6cd7da9306dc20dba9ec0285216f4a95e344851bbf3,gpt-5.4,,new_primary_first_pass,0,1,valid,0.18,False,False,True
xes3g5m,04f40f621acf0909a00ccf687de4bdf83c022504b70ed2121ff1fa8d9c252d29,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.6,False,False,True
xes3g5m,04f40f621acf0909a00ccf687de4bdf83c022504b70ed2121ff1fa8d9c252d29,gpt-5.4,,new_primary_first_pass,0,1,valid,0.34,False,False,True
xes3g5m,52d81963568cfd4e664941bc3d2ea6d72ed9e9168cc1a1143713602e18e92038,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.3,False,False,True
xes3g5m,52d81963568cfd4e664941bc3d2ea6d72ed9e9168cc1a1143713602e18e92038,gpt-5.4,,new_primary_first_pass,0,1,valid,0.12,False,False,True
xes3g5m,3c9bfaec46abd10575496143bc209aa74a7b4998021abfca19dabecb4fb92d90,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.8,False,False,True
xes3g5m,3c9bfaec46abd10575496143bc209aa74a7b4998021abfca19dabecb4fb92d90,gpt-5.4,,new_primary_first_pass,0,1,valid,0.62,False,False,True
xes3g5m,2d48dae0db1e89750681b138d4437107c9c2106583dabf6bee8d372c44b27811,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.4,False,False,True
xes3g5m,2d48dae0db1e89750681b138d4437107c9c2106583dabf6bee8d372c44b27811,gpt-5.4,,new_primary_first_pass,0,1,valid,0.08,False,False,True
xes3g5m,e6a6c50791fc03be8fac27f9d5e1e0716b05e89927cdcc5e1df3874cc2b57766,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.6,False,False,True
xes3g5m,e6a6c50791fc03be8fac27f9d5e1e0716b05e89927cdcc5e1df3874cc2b57766,gpt-5.4,,new_primary_first_pass,0,1,valid,0.18,False,False,True
xes3g5m,4fd965ffcedbbaa796e47e4750da2a8cd7c9141755435ed4676e6c26d9f0c6a1,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.6,False,False,True
xes3g5m,4fd965ffcedbbaa796e47e4750da2a8cd7c9141755435ed4676e6c26d9f0c6a1,gpt-5.4,,new_primary_first_pass,0,1,valid,0.42,False,False,True
xes3g5m,702f0e2f511eaa047392a88392062920594d436714ebb1575a95bc99e9148c13,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.7,False,False,True
xes3g5m,702f0e2f511eaa047392a88392062920594d436714ebb1575a95bc99e9148c13,gpt-5.4,,new_primary_first_pass,0,1,valid,0.35,False,False,True
xes3g5m,b6ca4c4eb2984e871294b907c43bdb80c366c3cb21b0714d8a371ada48bab322,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.7,False,False,True
xes3g5m,b6ca4c4eb2984e871294b907c43bdb80c366c3cb21b0714d8a371ada48bab322,gpt-5.4,,new_primary_first_pass,0,1,valid,0.18,False,False,True
xes3g5m,093817024dfa7375ebb4625229d21565d540c6c9a7c76568b0bda268dfeb533c,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.4,False,False,True
xes3g5m,093817024dfa7375ebb4625229d21565d540c6c9a7c76568b0bda268dfeb533c,gpt-5.4,,new_primary_first_pass,0,1,valid,0.1,False,False,True
xes3g5m,bf919640228cf87908acdf5a6500f52bc367252d183f74ae718c795abf43f8da,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.3,False,False,True
xes3g5m,bf919640228cf87908acdf5a6500f52bc367252d183f74ae718c795abf43f8da,gpt-5.4,,new_primary_first_pass,0,1,valid,0.05,False,False,True
xes3g5m,9f580e33f88dbade7116de22d4f0d296003913fce8512ad28b7ea35fee1804e7,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.7,False,False,True
xes3g5m,9f580e33f88dbade7116de22d4f0d296003913fce8512ad28b7ea35fee1804e7,gpt-5.4,,new_primary_first_pass,0,1,valid,0.46,False,False,True
xes3g5m,bf13bdd8c6388708f66e3a9fb17bea5cad2db6166e187687c225b1b55aee9566,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.4,False,False,True
xes3g5m,bf13bdd8c6388708f66e3a9fb17bea5cad2db6166e187687c225b1b55aee9566,gpt-5.4,,new_primary_first_pass,0,1,valid,0.08,False,False,True
xes3g5m,946161de7909a05053e25cf13232da8d7c494d62c9cd410e26d902507159d337,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.4,False,False,True
xes3g5m,946161de7909a05053e25cf13232da8d7c494d62c9cd410e26d902507159d337,gpt-5.4,,new_primary_first_pass,0,1,valid,0.1,False,False,True
xes3g5m,82c1629265b958391af1732c4d785c2b2d6e4963af0bbc65e64acff4b106c9c4,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.3,False,False,True
xes3g5m,82c1629265b958391af1732c4d785c2b2d6e4963af0bbc65e64acff4b106c9c4,gpt-5.4,,new_primary_first_pass,0,1,valid,0.1,False,False,True
xes3g5m,63e808fbed61112868f6d43865edfc13e197817a78b6ef1ae2bf913a593b260a,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.3,False,False,True
xes3g5m,63e808fbed61112868f6d43865edfc13e197817a78b6ef1ae2bf913a593b260a,gpt-5.4,,new_primary_first_pass,0,1,valid,0.1,False,False,True
xes3g5m,384bd3fc9f56a38e514bba250e10ecc270df6291e852dfe81ecc8caddb5e5a46,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.3,False,False,True
xes3g5m,384bd3fc9f56a38e514bba250e10ecc270df6291e852dfe81ecc8caddb5e5a46,gpt-5.4,,new_primary_first_pass,0,1,valid,0.02,False,False,True
xes3g5m,4190879ee3e146592c8936af4a8549a7e6d8ab3c0e2300780b85857151ddb458,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.3,False,False,True
xes3g5m,4190879ee3e146592c8936af4a8549a7e6d8ab3c0e2300780b85857151ddb458,gpt-5.4,,new_primary_first_pass,0,1,valid,0.1,False,False,True
xes3g5m,210d6a5fd79ebf1fb7678cebdb095f10aad27c3eb20e95ca821f11dd4b60b22c,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.4,False,False,True
xes3g5m,210d6a5fd79ebf1fb7678cebdb095f10aad27c3eb20e95ca821f11dd4b60b22c,gpt-5.4,,new_primary_first_pass,0,1,valid,0.3,False,False,True
xes3g5m,86fa192e4fe91dc69a31e668500b55442dfbc1cb0c2f09abef06fbe6ff604468,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.6,False,False,True
xes3g5m,86fa192e4fe91dc69a31e668500b55442dfbc1cb0c2f09abef06fbe6ff604468,gpt-5.4,,new_primary_first_pass,0,1,valid,0.32,False,False,True
xes3g5m,14dfede19ba99877db273a2646482c41b3650d5d0541e06406b97ac09ac67c1a,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.7,False,False,True
xes3g5m,14dfede19ba99877db273a2646482c41b3650d5d0541e06406b97ac09ac67c1a,gpt-5.4,,new_primary_first_pass,0,1,valid,0.28,False,False,True
xes3g5m,c8cda1bfab32d1fdbae06585eb811fdb88cfd9679c2fe9dd60075b87aa74dde4,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.6,False,False,True
xes3g5m,c8cda1bfab32d1fdbae06585eb811fdb88cfd9679c2fe9dd60075b87aa74dde4,gpt-5.4,,new_primary_first_pass,0,1,valid,0.2,False,False,True
xes3g5m,096c9233161ccc9803cd5e0215b987424188e5c54a153a4e05273b22c07366c5,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.6,False,False,True
xes3g5m,096c9233161ccc9803cd5e0215b987424188e5c54a153a4e05273b22c07366c5,gpt-5.4,,new_primary_first_pass,0,1,valid,0.42,False,False,True
xes3g5m,81688bac108aaab9069c91b44cc412f014f1be37a5889f69df917d18b5fc265d,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.7,False,False,True
xes3g5m,81688bac108aaab9069c91b44cc412f014f1be37a5889f69df917d18b5fc265d,gpt-5.4,,new_primary_first_pass,0,1,valid,0.42,False,False,True
xes3g5m,9cc9ccfce054a065b86e938b4119c836d9558f492ab33dee14efc8dc28f28d98,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.3,False,False,True
xes3g5m,9cc9ccfce054a065b86e938b4119c836d9558f492ab33dee14efc8dc28f28d98,gpt-5.4,,new_primary_first_pass,0,1,valid,0.28,False,False,True
xes3g5m,4accc7cbd7807ede0acdc565235b3d78936c617c1677d3574d46e13692e8033f,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.6,False,False,True
xes3g5m,4accc7cbd7807ede0acdc565235b3d78936c617c1677d3574d46e13692e8033f,gpt-5.4,,new_primary_first_pass,0,1,valid,0.18,False,False,True
xes3g5m,6b6509ccd3bf8e78323795b2950f9c3d1f4e78d67b9db48c4b88908526c367ee,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.4,False,False,True
xes3g5m,6b6509ccd3bf8e78323795b2950f9c3d1f4e78d67b9db48c4b88908526c367ee,gpt-5.4,,new_primary_first_pass,0,1,valid,0.18,False,False,True
xes3g5m,ec8c3d8a3e9502d2643a8958aa758cc78a1462baf3d7da98e599dd67d3e5cc75,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.7,False,False,True
xes3g5m,ec8c3d8a3e9502d2643a8958aa758cc78a1462baf3d7da98e599dd67d3e5cc75,gpt-5.4,,new_primary_first_pass,0,1,valid,0.34,False,False,True
xes3g5m,d731d23e4174d1f52b3539f445413277d603d3ba97aca9526dd0842e7437924b,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.7,False,False,True
xes3g5m,d731d23e4174d1f52b3539f445413277d603d3ba97aca9526dd0842e7437924b,gpt-5.4,,new_primary_first_pass,0,1,valid,0.18,False,False,True
xes3g5m,1d2422a27c1f16f85662b1013fb4ab3d0fd0b6d0b4c85dfd8d0dffb6041d6c18,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.4,False,False,True
xes3g5m,1d2422a27c1f16f85662b1013fb4ab3d0fd0b6d0b4c85dfd8d0dffb6041d6c18,gpt-5.4,,new_primary_first_pass,0,1,valid,0.18,False,False,True
xes3g5m,562f9e706992bf6b7e213485bb945cf2eb70f900b95881ee8ecf6b79cb5f4355,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.3,False,False,True
xes3g5m,562f9e706992bf6b7e213485bb945cf2eb70f900b95881ee8ecf6b79cb5f4355,gpt-5.4,,new_primary_first_pass,0,1,valid,0.2,False,False,True
xes3g5m,e42f6a0868195df35657973ae12955fd525377ededf9c9427fe9685ce919e025,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.6,False,False,True
xes3g5m,e42f6a0868195df35657973ae12955fd525377ededf9c9427fe9685ce919e025,gpt-5.4,,new_primary_first_pass,0,1,valid,0.18,False,False,True
xes3g5m,a0e83ad37ecc065878c6a494b9af8065fd96ad2295cfd1f7c8b314c1ac0651ff,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.7,False,False,True
xes3g5m,a0e83ad37ecc065878c6a494b9af8065fd96ad2295cfd1f7c8b314c1ac0651ff,gpt-5.4,,new_primary_first_pass,0,1,valid,0.42,False,False,True
xes3g5m,796535cf2b45e3295caee1e46d65c589758879279008a55c6734ce3c1f2b5cf2,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.6,False,False,True
xes3g5m,796535cf2b45e3295caee1e46d65c589758879279008a55c6734ce3c1f2b5cf2,gpt-5.4,,new_primary_first_pass,0,1,valid,0.42,False,False,True
xes3g5m,b4da2e110570256e5d4d428849a58dd784015cabc6d1228e31268672941f40a0,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.7,False,False,True
xes3g5m,b4da2e110570256e5d4d428849a58dd784015cabc6d1228e31268672941f40a0,gpt-5.4,,new_primary_first_pass,0,1,valid,0.32,False,False,True
xes3g5m,e92c2318c14e97977c96e32af20b3dc68736278add345754b84972b758568aa6,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.4,False,False,True
xes3g5m,e92c2318c14e97977c96e32af20b3dc68736278add345754b84972b758568aa6,gpt-5.4,,new_primary_first_pass,0,1,valid,0.1,False,False,True
xes3g5m,55dc8f6b6db1b94c828af323897843b44347eccb16c2f377dfce8dd7cdbb1a7c,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.7,False,False,True
xes3g5m,55dc8f6b6db1b94c828af323897843b44347eccb16c2f377dfce8dd7cdbb1a7c,gpt-5.4,,new_primary_first_pass,0,1,valid,0.1,False,False,True
xes3g5m,101cc485bf10e16a7f300ab3c1179e6d845c395675311f9d71f5a110e85804b0,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.7,False,False,True
xes3g5m,101cc485bf10e16a7f300ab3c1179e6d845c395675311f9d71f5a110e85804b0,gpt-5.4,,new_primary_first_pass,0,1,valid,0.34,False,False,True
xes3g5m,fd717f511c74eb9cf2060811175e69537834510b27012bfc1e7e9b8991edf52e,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.6,False,False,True
xes3g5m,fd717f511c74eb9cf2060811175e69537834510b27012bfc1e7e9b8991edf52e,gpt-5.4,,new_primary_first_pass,0,1,valid,0.42,False,False,True
xes3g5m,2a9a75400052a4970fca6db0208028e172bed0e2df9a5503be757a01166c9fd6,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.3,False,False,True
xes3g5m,2a9a75400052a4970fca6db0208028e172bed0e2df9a5503be757a01166c9fd6,gpt-5.4,,new_primary_first_pass,0,1,valid,0.1,False,False,True
xes3g5m,665ada994e5373cf44f7a1b93ded0826af7b1b1a48e21ed60b07c2fcccb17fb4,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.6,False,False,True
xes3g5m,665ada994e5373cf44f7a1b93ded0826af7b1b1a48e21ed60b07c2fcccb17fb4,gpt-5.4,,new_primary_first_pass,0,1,valid,0.18,False,False,True
xes3g5m,eaa1a04221421b7fce4dba61b18d5f72c466f4413deef871a354a336af1f4775,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.2,False,False,True
xes3g5m,eaa1a04221421b7fce4dba61b18d5f72c466f4413deef871a354a336af1f4775,gpt-5.4,,new_primary_first_pass,0,1,valid,0.05,False,False,True
xes3g5m,481b8e7ae7f45441f4775331c01e217b23f69882f8018e045e2049b7c35f9718,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.7,False,False,True
xes3g5m,481b8e7ae7f45441f4775331c01e217b23f69882f8018e045e2049b7c35f9718,gpt-5.4,,new_primary_first_pass,0,1,valid,0.2,False,False,True
xes3g5m,ac1e341b458e190ea8365d4a1f01ff0f58dc11b5e86dc378153d4f1fe4f592a5,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.8,False,False,True
xes3g5m,ac1e341b458e190ea8365d4a1f01ff0f58dc11b5e86dc378153d4f1fe4f592a5,gpt-5.4,,new_primary_first_pass,0,1,valid,0.78,False,False,True
xes3g5m,36dab7031e422e4b67bca6f94619070c29457f21271998fa6bdd68a5a5f59b9d,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.7,False,False,True
xes3g5m,36dab7031e422e4b67bca6f94619070c29457f21271998fa6bdd68a5a5f59b9d,gpt-5.4,,new_primary_first_pass,0,1,valid,0.42,False,False,True
xes3g5m,a53593239548213a377fb8816aae7ce8506294a987b85a6e19e2a9e3f77a3e5a,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.4,False,False,True
xes3g5m,a53593239548213a377fb8816aae7ce8506294a987b85a6e19e2a9e3f77a3e5a,gpt-5.4,,new_primary_first_pass,0,1,valid,0.08,False,False,True
xes3g5m,36465bbf98d232b85909fc810e54013394a8cb9764380cb1727109e3e8dc4df6,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.7,False,False,True
xes3g5m,36465bbf98d232b85909fc810e54013394a8cb9764380cb1727109e3e8dc4df6,gpt-5.4,,new_primary_first_pass,0,1,valid,0.32,False,False,True
xes3g5m,50f69efdbc6fe20c937835ed27c2c91fe6f125aeb34cded1a0c2f4da8fbf683b,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.7,False,False,True
xes3g5m,50f69efdbc6fe20c937835ed27c2c91fe6f125aeb34cded1a0c2f4da8fbf683b,gpt-5.4,,new_primary_first_pass,0,1,valid,0.62,False,False,True
xes3g5m,bb72402e66d937064dfab54646d8fa7dd53133966892af9a5114294dfcecc701,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.8,False,False,True
xes3g5m,bb72402e66d937064dfab54646d8fa7dd53133966892af9a5114294dfcecc701,gpt-5.4,,new_primary_first_pass,0,1,valid,0.42,False,False,True
xes3g5m,5531688b7a6cced21c297a4e03ba8e91e39100ad3f75fb9f2088e14493c2cd8b,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.6,False,False,True
xes3g5m,5531688b7a6cced21c297a4e03ba8e91e39100ad3f75fb9f2088e14493c2cd8b,gpt-5.4,,new_primary_first_pass,0,1,valid,0.62,False,False,True
xes3g5m,4b0ef594c164dac72d8953758889c2a9e169060dcf25614993d8d0078b698a47,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.4,False,False,True
xes3g5m,4b0ef594c164dac72d8953758889c2a9e169060dcf25614993d8d0078b698a47,gpt-5.4,,new_primary_first_pass,0,1,valid,0.2,False,False,True
xes3g5m,c0c05ecb4b7a4ff9471b46abdad0bbe29fae56e296387714db091004d9bdcd03,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.6,False,False,True
xes3g5m,c0c05ecb4b7a4ff9471b46abdad0bbe29fae56e296387714db091004d9bdcd03,gpt-5.4,,new_primary_first_pass,0,1,valid,0.34,False,False,True
xes3g5m,cbf89055e5164603a717ff068dea1995bab46cdf65f5731dd5f099ee2a7988b2,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.7,False,False,True
xes3g5m,cbf89055e5164603a717ff068dea1995bab46cdf65f5731dd5f099ee2a7988b2,gpt-5.4,,new_primary_first_pass,0,1,valid,0.28,False,False,True
xes3g5m,f2c499b194aabfcf14cac1c501e272cf9b055dfdf4d4e38c6def9dca7907d1c9,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.3,False,False,True
xes3g5m,f2c499b194aabfcf14cac1c501e272cf9b055dfdf4d4e38c6def9dca7907d1c9,gpt-5.4,,new_primary_first_pass,0,1,valid,0.2,False,False,True
xes3g5m,1b8ccc02f500e932eb99768d0981e5a5dc37119273e97aa7d6758a199615e8d7,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.3,False,False,True
xes3g5m,1b8ccc02f500e932eb99768d0981e5a5dc37119273e97aa7d6758a199615e8d7,gpt-5.4,,new_primary_first_pass,0,1,valid,0.2,False,False,True
xes3g5m,4ff1fd1621bdcf1e00368b852395413c5dad79f889c531183286a36ddc8f1a41,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.3,False,False,True
xes3g5m,4ff1fd1621bdcf1e00368b852395413c5dad79f889c531183286a36ddc8f1a41,gpt-5.4,,new_primary_first_pass,0,1,valid,0.1,False,False,True
xes3g5m,9d557a42db171f991943b9f89e1fd19bf70da41377a7d6db38bf2dbecb43ecf9,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.7,False,False,True
xes3g5m,9d557a42db171f991943b9f89e1fd19bf70da41377a7d6db38bf2dbecb43ecf9,gpt-5.4,,new_primary_first_pass,0,1,valid,0.32,False,False,True
xes3g5m,ad36ffd20b061d6e990e2165c9a3adeaafe4ed2dc2255979e03de456852f3429,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.6,False,False,True
xes3g5m,ad36ffd20b061d6e990e2165c9a3adeaafe4ed2dc2255979e03de456852f3429,gpt-5.4,,new_primary_first_pass,0,1,valid,0.42,False,False,True
xes3g5m,2df5c73fdc79272be7190be825307fba8a050c0bafb2dfb883ce4a290be547e6,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.2,False,False,True
xes3g5m,2df5c73fdc79272be7190be825307fba8a050c0bafb2dfb883ce4a290be547e6,gpt-5.4,,new_primary_first_pass,0,1,valid,0.05,False,False,True
xes3g5m,abb9bb7b882918a7d6a1d970933e1cb1600af876931dfbeef5b106d97d9c3997,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.6,False,False,True
xes3g5m,abb9bb7b882918a7d6a1d970933e1cb1600af876931dfbeef5b106d97d9c3997,gpt-5.4,,new_primary_first_pass,0,1,valid,0.28,False,False,True
xes3g5m,031f69f0a4ceb42618bcdf854cb336bf37b3d8abea82ceb2a8c7ec4e4f184a98,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.7,False,False,True
xes3g5m,031f69f0a4ceb42618bcdf854cb336bf37b3d8abea82ceb2a8c7ec4e4f184a98,gpt-5.4,,new_primary_first_pass,0,1,valid,0.18,False,False,True
xes3g5m,0099e99f37c473d953c5637f2713bca0fa60d926d9aa0df077f8f629a2924833,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.3,False,False,True
xes3g5m,0099e99f37c473d953c5637f2713bca0fa60d926d9aa0df077f8f629a2924833,gpt-5.4,,new_primary_first_pass,0,1,valid,0.05,False,False,True
xes3g5m,cd2c2d29971ccdaefd09a630be5ded88bb00134f29c1e480500768ae851089f8,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.6,False,False,True
xes3g5m,cd2c2d29971ccdaefd09a630be5ded88bb00134f29c1e480500768ae851089f8,gpt-5.4,,new_primary_first_pass,0,1,valid,0.22,False,False,True
xes3g5m,1288457c0bf3995c37c99994cf3c3d394cea41e75c3320010a09a238000c5b8d,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.7,False,False,True
xes3g5m,1288457c0bf3995c37c99994cf3c3d394cea41e75c3320010a09a238000c5b8d,gpt-5.4,,new_primary_first_pass,0,1,valid,0.78,False,False,True
xes3g5m,2ed4f429c2a7b3f6af0de507bfa0177ac1b4c696f3b3dbbbf992901cee489b79,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.4,False,False,True
xes3g5m,2ed4f429c2a7b3f6af0de507bfa0177ac1b4c696f3b3dbbbf992901cee489b79,gpt-5.4,,new_primary_first_pass,0,1,valid,0.2,False,False,True
xes3g5m,4f5b1eef860b8c64f9aa6a8514b7a109fcda571dfede26731069dff68e0f80f2,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.3,False,False,True
xes3g5m,4f5b1eef860b8c64f9aa6a8514b7a109fcda571dfede26731069dff68e0f80f2,gpt-5.4,,new_primary_first_pass,0,1,valid,0.2,False,False,True
xes3g5m,e533ca4efe001c67dea649f6276aa90720302cebc1ed06f37970ce8348edc919,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.6,False,False,True
xes3g5m,e533ca4efe001c67dea649f6276aa90720302cebc1ed06f37970ce8348edc919,gpt-5.4,,new_primary_first_pass,0,1,valid,0.18,False,False,True
xes3g5m,e336cb20fbfa1b1f9aa78ae5655dea028e192dbd1e0bd847772f0de9d7493e87,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.2,False,False,True
xes3g5m,e336cb20fbfa1b1f9aa78ae5655dea028e192dbd1e0bd847772f0de9d7493e87,gpt-5.4,,new_primary_first_pass,0,1,valid,0.1,False,False,True
xes3g5m,11f74ed4f368d652a312358ac157a56b8b808e65fcf793e4f5400ef36df88665,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.7,False,False,True
xes3g5m,11f74ed4f368d652a312358ac157a56b8b808e65fcf793e4f5400ef36df88665,gpt-5.4,,new_primary_first_pass,0,1,valid,0.18,False,False,True
